"","Drone4_1","Drone4_2","Drone4_3","Drone4_4","Drone4_5","Drone4_6","Queen4_1","Queen4_2","Queen4_3","Queen4_4","Queen4_5","Queen4_6","Worker4_1","Worker4_2","Worker4_3","Worker4_4","Worker4_5","Worker4_6"
"LOC411047",3.42492208821069,3.4974846313192,3.31571113013737,3.09761079662642,3.46244501354301,3.33685463912547,4.73210635791418,4.83854844152553,5.02719829441711,4.23035674505615,4.83375031254669,4.70376517879341,4.87656605875172,4.43756067110022,4.71671659170597,4.99168056214312,4.85119933859329,4.56273087317944
"LOC551197",6.86045384284377,7.3579126333016,6.93800343645877,7.02799443493446,7.33555114146595,7.10466164897989,8.80577288695565,8.75374491625614,9.11808194636009,8.74550290450681,8.86139712963725,8.4830942493468,8.07074351756743,7.63290071024269,7.8449756070887,8.56655641967543,8.06373481619074,7.9531022397283
"LOC727578",2.40762467556661,2.88537912855803,2.63645061667898,2.0871233436512,2.68077442549246,3.08219162950876,3.26408598762516,2.76489812281471,2.64200835725712,2.91762270172628,2.8149605130157,2.27381424458704,2.03562390973072,1.85239842028655,1.79659775404831,2.14567745519564,1.72246602447109,1.80611779603563
"LOC409208",3.07484791590017,3.57603833676208,2.58135124716878,2.79555917143856,3.67231218498168,2.46388398047101,2.29278174922785,2.32739994609742,2.15574923267794,2.36932688376277,2.24974871508357,2.26183165875214,2.72922645499115,2.87676249078156,2.83774145224934,4.51525829027167,3.89180800103544,3.8375396343794
"LOC102655339",2.64270157183323,2.09389816258555,1.77188557851537,2.6177686458044,2.42384705459843,1.88869454950954,1.37295209791183,1.62105550329974,0.921436330806298,0.944858445807539,1.78324709737812,1.50182126542091,1.18205660901025,1.19534759832222,1.48954293564247,1.7561693281393,1.46727948045998,0.947853143387017
"LOC102654331",0.62105550329974,0.411426245726465,0.456280481510725,0.199122642013601,0.553851968181126,0.241230035515445,0.237563718317676,0.874206785877799,0.408168370708106,0.451013242943973,0.736388400703461,0.595503660502742,0.740711733399101,1.32596199617185,0.770617646656203,0.938097561074093,1.12300395405482,0.973794929652606
"LOC552551",5.84614225256317,6.01171925355082,6.13325525976443,6.1644644993886,5.84932377600836,6.51935318953652,6.39843588416214,6.62645373879995,6.86075178951925,6.55598482765697,6.57815377007565,6.76091284825726,5.70135498421909,5.76971885356455,6.03604170297665,5.32019582126613,5.11761193572305,5.74297630731092
"LOC100577635",1.47871300244172,0.766383141001298,2.79306351844623,1.7057567820498,1.14404636961671,2.56754544764375,0.802400040114839,0.987684677566761,0.681674141792833,0.65901117119815,0.697773819555186,0.886745224742109,0.612588406698718,0.687060688339892,0.635986503745623,1.19282540355239,1.12234140752612,0.689746438493556
"LOC107964158",2.24305970607253,2.42680147161338,2.50817508103267,2.31527638701493,2.34084707705041,2.52732060787705,3.290866699625,3.68929916053589,3.67671874411843,2.92352953772231,3.61459206828422,3.55483439589419,3.34610590918853,3.36457243229586,3.24823120674876,3.28495824438855,3.42572783804503,3.41913434086173
"LOC100576271",2.44174904700924,3.76341157447001,3.68818035858693,2.22496636500027,3.31077635355633,5.39920528050105,8.23751113822251,8.90792716019837,8.87373016227642,7.74344764645542,8.80531180492161,8.79497463998885,7.61522500035739,7.77062425335562,8.04499511709299,8.1955936702396,8.09953717635747,8.05416472754176
"LOC725838",1.78324709737812,1.00934717225925,3.01077983875324,0.866314561377047,0.646162657157894,1.35670725293538,5.32786697140204,5.58664466386438,4.63621857887536,4.90019057485693,5.25092368713658,4.08992181249924,4.09651487607052,4.29454723389552,4.93936764270633,4.89602960297675,5.01265805704392,5.06583077417367
"LOC100577632",0.794935662803536,0.293958979028694,0.783247097378117,0.304511041809953,0.438292851579147,0.32077347694587,1.09895848008817,1.09558690799772,0.772307974958403,0.824564212089827,1.07176266930009,0.905350899580958,0.233888060174277,0.453122446595813,0.0565835283663675,0.502839758255932,0.556797246592743,0.471967787661516
"LOC113218599",0.932061171343424,2.72944400683366,1.67897330785417,1.05241589415114,2.50639883152745,0.751035176667862,2.03421571533791,1.36793014143188,0.802400040114839,1.76043387467011,0.896078055397064,1.03280614508324,1.13553486976119,1.1947174628936,0.643394453479892,0.321928094887362,0.631337144127481,0.947105051567875
"LOC102653946",2.07929276727285,1.71501474991089,1.7583031771319,1.95270630763022,2.43108803384847,1.97673022067715,1.75915583380027,1.2904244038653,1.94485844580754,1.40490312214513,1.50182126542091,1.97965955171582,2.92257845650856,2.49287864820573,2.9086207917474,3.40244932671885,3.0264459803038,2.92998031535431
"SIFR",1.79618241072,0.936590829823939,0.567545447643747,1.20414071678023,1.151858816727,1.0962618530584,0.750177705593057,1.32998464975842,1.31150311546827,0.780730036476377,0.640620928035698,1.09017594979021,3.137667457054,3.70409730365561,3.68918731937603,4.46864847791291,4.18594581209199,4.49050595219308
"LOC409402",4.47300756791617,4.242373851512,4.01703108052784,4.66140758035968,4.1138671594827,4.67688795866746,2.8499992594661,3.05797006863733,2.55336050333533,2.63133714412748,2.7945198406243,2.92276872291713,2.54720302475693,2.25277895152818,2.66925358652116,3.23786960086751,3.14990966753492,3.25670876758438
"LOC552636",4.6955484681331,5.6101389837055,4.79379186329501,4.46701857168978,5.57185880375301,4.87715527462305,6.42519072149345,7.35661042687867,7.43564526095028,6.21934279524266,6.73313737767773,6.60243906374162,4.13594522759906,5.64486572300792,4.40422193083879,5.2687338010779,5.68080255012165,4.22411747115943
"LOC107965578",1.05102400302447,0.713695814843359,1.59502618406585,0.754459973625479,0.530070742225084,1.24853483613868,0.799916202989014,0.966430467306298,0.670840335881562,1.06695024392463,0.860764202628828,0.481298941547565,0.443606651475615,0.671746266863223,0.399444564589458,0.64984535230601,0.531069492725954,0.481298941547565
"LOC100577569",1.7311832415722,0.255802836602718,2.13586316536868,1.25640685379425,0.48336436071335,0.459431618637297,0.507921464957328,0.985500430304885,0.598365205323645,0.583037623796664,1.02219023963407,1.114367024952,2.00216242115062,1.99638874644762,2.42277121932047,2.70021774798281,2.90458043492132,2.46910452186831
"LOC113218632",1.29689785770008,2.1554254317472,1.25338423580007,1.35501626421955,2.0071955014042,1.67310409759017,2.40381306161659,1.61353165291793,1.29631056070809,2.71501474991089,1.65992455840238,2.21847121074326,0.599317793698226,1.22218630732211,1.10902617649837,1.88986288136518,1.27202318906105,0.859969548221026
"LOC552244",4.45654333931247,4.82944368136659,4.35289973729944,3.99837605443825,4.59203837071098,3.97480460969699,5.59726299036976,5.4388583730062,5.37653349809072,5.37309134746948,5.6583257511009,5.48523359614454,4.94663729711677,5.03201265617834,4.94321808742628,5.06017711659938,5.58315800387441,5.03280614508324
"LOC413109",1.35783347862949,1.22650852980868,1.12697285625777,0.819668183496456,1.31034012061215,1.10299399332333,0.395062799517578,0.692427198089708,0.435095151620097,0.412510571249805,0.454175893185802,0.660837367696284,0.202887833470143,0.0745054363636298,0.119024103142275,0.302172799740752,0.138814468902282,0.449957483628004
"LOC725154",2.8073549220576,2.74222184423398,2.88127306142925,2.0071955014042,2.5119739817818,2.75167794568758,4.85962174923233,5.40244932671885,5.38598315929781,4.35938060482697,5.1524268228811,5.12105685711978,5.06384804338205,5.67038715697383,5.60543506977622,4.86478043735743,5.05145911327323,5.10240618357239
"LOC410573",1.30100225603281,0.882838655767251,1.43776039353993,1.26663664251399,1.22712493444993,1.33514020631421,1.08678376614207,1.09491164702547,0.752748591407134,0.722466024471091,1.03632749181776,1.18205660901025,1.33856703700115,1.02502879449152,1.60928217991657,1.86433474078243,1.71501474991089,2.37573453858316
"LOC412231",8.79937229310836,9.44266985532252,9.07891399303681,8.94789988624827,9.26373867484504,9.34801990922869,9.90310456891308,10.3828855251214,10.3444357315823,9.87170198348577,10.1023983094949,10.201637536509,9.39983331660714,9.55576631620246,9.58868090984945,9.1966119616497,9.17492069046768,9.40074070893549
"LOC727243",5.39906852891528,5.61512198382402,5.34173673991015,4.96032635712322,5.07266321464727,5.04251301816989,5.29451047499263,5.09385591861264,5.52569306090602,4.80245174127562,5.42223300068305,5.72718530944233,2.06832686143451,1.41683974191283,3.61917821605907,1.32883646422954,1.47352717715676,2.68683664997608
"LOC408603",4.18776774704603,5.67149153126781,6.32614181831132,3.95939923477212,5.23844295590608,6.44335800383632,10.0312118369826,9.34815051804669,9.4619623111938,9.84891551810565,9.57196874720533,10.1555645738644,10.004808943382,9.29284155358628,9.60975865517394,10.7041076813257,10.2239594542439,9.99346774632445
"LOC107964224",2.92467000816975,2.90265247119608,2.74566760205268,3.23465459493589,2.73140049856243,3.37476129465031,1.40435819483331,1.04614178164472,0.679874147746623,2.21256933885081,1.02290040211008,1.26903314645524,1.15962918582123,1.49569516262407,1.20100646605609,1.54101915313356,1.77820857639809,1.71984055506427
"LOC410424",4.5341861390901,4.36660198251952,4.19810120932482,3.9268533930866,3.98194396021303,3.81434533496322,5.05536921154049,5.52290318402459,5.08278773170927,4.48960715674871,4.9214363308063,4.84046323386954,5.34621230916701,5.82137858152633,5.157326722331,4.82369841678734,4.56985560833095,4.69376571221778
"LOC409789",4.13692961044789,4.07578931563399,4.20061420551345,3.93997876494071,4.26925761473475,4.05606323201852,6.1177365943479,5.65343268430049,4.75039212114534,5.18138088292455,5.51216366448713,5.44757919654888,4.90910103376804,4.54219613019606,5.32481060342048,5.64270157183323,5.53505759489484,5.56349374376253
"LOC726370",5.41967371652588,4.71143984090299,4.59341353341443,4.39471991299406,4.2147465226824,4.01176397233454,4.30261150889447,3.53069504230878,3.80177948162471,3.50982249967816,3.74179054526489,3.81352468929781,3.44108503676099,2.70442935207648,2.91130809036533,3.35586200632929,3.63284983011771,3.97333575047661
"LOC551920",5.39427403864503,4.61465095740156,5.24545763260967,4.57833494868161,5.06341665413717,4.16832111573972,4.35522774623223,4.00997413891734,3.65397717863634,3.5742226360892,4.09043004232162,3.7977393320275,3.56218135647187,3.08116916664464,3.67863534782274,4.55090066464752,4.12416267883585,3.94757265441153
"LOC408972",8.65478279648823,8.535423138357,8.91676324412231,8.22966962956766,8.36107087654629,7.99420633104132,10.0933871915411,10.3089180399404,9.28282896880164,9.44420737307383,10.0797474317501,9.59000873328271,9.95146977609734,10.0214283682407,10.1945918952175,9.65153968457167,9.9468258788757,9.97716541934962
"LOC551437",4.49089097889429,5.23626299347047,4.4104767918976,4.4684529863648,5.34922371893827,4.57839533649438,6.02817129540125,6.23150921086705,5.82603995889619,5.61482761033224,5.93314769821874,6.50907822614144,6.25468851651155,6.37357861510511,6.53170895410881,6.1405741777099,6.48865960541067,6.2228431931073
"LOC410515",4.96721472875962,5.03033607837096,3.73194349794439,4.90900499815204,4.87322261567735,5.53496424980465,2.78429457803176,2.41818994794577,0.888304895208487,2.29160355803056,1.10299399332333,1.4157586665225,1.24366908096686,0.973794929652606,1.43135552157352,1.44095219802964,1.29572302453997,1.27202318906105
"TRNAN-GUU-7",0,0,0,0,0,2.08983709011962,1.64938552918152,6.67314650921515,3.87460026604958,4.10156603968603,3.76032741449659,5.31690599866554,1.50994914630431,2.07690108755726,0,0,2.35388783628491,3.47871300244172
"LOC726343",3.44095219802964,3.76521646970451,3.30669970727279,3.91647664443772,3.58628436541317,3.83167460125302,4.22943410910003,3.17855530658575,4.00504061670053,4.15307569905593,3.40626454061069,3.11303366529989,5.00638779677871,5.47540919340106,4.6463931012189,4.58520292985943,4.53866231448749,5.04023491675437
"LOC102655933",1.03068920407114,0.938850337006064,2.03597574366513,1.18523225423016,0.253384235800074,1.37851162325373,2.37851162325373,2.72857360255936,1.73205207330029,2.04788732939655,2.0408924306469,1.84839759952819,0.252173413202027,1.32077347694587,0.725086724630227,0.538041453333664,1.0447438212244,1.36401205355861
"LOC724286",1.24366908096686,1.03562390973072,1.53356334821451,0.858378925082071,1.29572302453997,1.56949109195872,3.37072227514817,3.12697285625777,2.24731993497982,2.94110631094643,3.04036644350822,2.2190910582462,2.00755433613827,1.9701173976055,2.33399611819645,2.01113778318899,2.19534759832222,2.03632749181777
"LOC551929",1.80611779603563,5.4157586665225,2.62433488944509,1.36681177312713,5.74456477837141,1.61164454337366,1.14208662961753,0.961252884058208,0.603121869839996,0.7982579326445,0.938850337006064,0.685267406516842,1.37629038333705,0.715454127115718,0.765534746362977,1.11303366529989,0.967906370290147,1.80529245560071
"LOC724462",1.16285452819051,1.09895848008817,0.0758748669751276,0.711935356978922,1.28569812595812,0.804879608254672,0.600269753509005,0.859174455866435,0.190298791626595,0.314986485468515,0.312665173558394,0.412510571249805,1.82497146545623,1.91073266190291,1.08338358771008,1.88479326254353,2.81905500999106,1.8073549220576
"LOC724225",1.84959901115145,2.7982579326445,1.82537860389293,1.9038095585787,2.1407786557828,1.31730406836191,1.41413553298445,1.34653146202802,0.922197848396367,1.5119739817818,1.72246602447109,2.37573453858316,1.23511432037636,0.856786546288081,1.34709867062227,1.38017531174203,1.6631168673661,1.0164963198962
"LOC410896",5.03927002066138,5.8475459938959,4.59747158212024,4.65391987311942,5.78091372067321,4.27067843671181,3.92314918047231,3.50956917306804,3.17200739069316,3.69977370518433,3.40449444595877,3.6409679104499,3.48632822991177,3.29145621645449,3.88391401718921,3.93451650158608,3.84498815668261,3.66231945210744
"LOC107965318",1.03773362744651,0.747602230274943,0.819668183496456,0.557777671394926,0.835115615258218,0.642470537315822,0.86235219953202,1.47767732756531,1.36176835941915,0.888304895208487,1.28747229511907,1.59120067293238,0.711054321812066,1.0765590951316,1.66766509005141,1.70487196445635,1.175684270731,0.950095094173686
"Y-h",0.815575428862573,3.02130204466611,2.31875066934634,0.823749360308273,3.43442807108808,1.00863030514344,4.15218341905505,2.83693401132109,2.2144356975081,3.71127463104986,3.24731993497982,3.47313748777226,2.49492756747912,2.7296615258753,2.52406367577721,2.02538322147792,2.48310634496718,2.40572012738125
"LOC725660",5.39739226914987,7.52890726267625,3.75659635050171,5.57761009769958,7.31108527210391,4.82685351831063,0.990591872587583,2.12134701687844,0.238786859587116,0.457331625485014,0.430820496519771,0.14535138557262,0,0,0.369606070031838,0.489542935642474,0.361768359419153,0.807354922057604
"LOC724560",7.0719127992335,7.15479786055856,7.17121683720136,7.22115207224682,7.12306605219497,7.44847977333124,6.49218968590529,6.41926920368406,6.24576184622547,6.57635584957124,6.48417036263432,6.46886023053444,5.76027418146369,6.25325185156352,6.22718270888475,5.69387719902599,5.82588736541772,5.89968319192113
"LOC102656392",0,0.998556583130331,2.35839626195665,0.673556423990145,0.393965275660243,2.97782941695196,3.37684601401632,5.56687602593516,4.46675761572617,3.90679441273299,4.16695640953691,3.82079165850631,7.22174177375028,5.42226664523106,5.60522762633549,7.85275420589761,6.46239593254482,6.01740974941528
"LOC409616",4.44632240704335,4.80601465429897,4.40238110612346,4.39437694495706,4.82084270477048,4.05649682533795,4.25088579974498,3.57398036991888,3.60478300420992,4.45437332881427,3.51032901949057,3.53804145333366,3.80622093039896,2.95046841415012,3.04386940757202,4.02564898458835,3.05258978615893,3.02927618237063
"LOC100576591",2.78952060360031,4.04413178732011,3.82537860389293,3.38598315929781,4.38598315929781,3.92628413290262,2.34851571723545,3.28347734193776,3.07690108755726,2.36876834909033,3.21847121074326,3.53156860881496,1.2066432239834,1.69821847822441,1.34141652447872,1.37462220619121,2.05900910004046,2.67016051412663
"LOC724779",5.63034722196012,5.55695048189447,5.08257486633952,5.56721077561656,5.52766466150302,5.54899140072322,5.03953323814814,4.70675155361712,4.5953246253571,4.77499784895625,4.91934008244201,4.91509060944065,5.88362081628567,5.95833230699113,6.16681585176195,6.54988475806102,6.09356017616234,6.51277996110033
"LOC413346",4.07202002533602,5.34319460037843,3.37740143078579,3.13914201914569,5.26566192452189,3.12647734018184,3.70873904135958,3.27961986626824,3.35106289894039,2.86868676532213,3.22527492986957,2.11370049916473,4.0663475604625,3.35134564172245,3.99013800935645,4.26798516578484,3.99675027884918,3.59024270806259
"LOC551533",3.48142811691058,4.07056106707866,3.79607855620167,4.26153081524341,3.93479954021123,4.56413424345824,4.88947354253111,5.71501474991089,5.14282184411593,4.89753087184781,5.64564402339752,6.03951130519172,3.68111188486187,3.98531826033925,4.1902987916266,3.23250727043012,3.45969390298324,3.44281082813601
"LOC724569",4.10282607211719,5.28210615246625,3.92637902519988,3.77273024776718,5.85179900401553,3.62993940943954,2.1807843910787,2.30275771563804,1.7553149040451,1.72770267283724,2.32019582126613,3.0064775640712,2.11236652307256,2.01077983875324,2.27291899476564,3.02909945730875,2.9789277763814,2.96661503777171
"LOC100576919",5.99265514938683,5.76442047072846,5.37750554762926,6.19562319604943,5.6085727159038,6.94774796641166,3.03157164035829,4.0641068150262,2.06832686143451,3.12333511325308,2.50639883152745,2.47482538208634,2.55532535898925,2.32739994609742,2.72704913033868,2.41413553298445,2.40789654874953,2.47066700762489
"LOC724737",4.42572783804503,3.99566540973611,4.2227272938176,3.79722054492389,4.31389883554826,3.89559345795175,3.43562859405209,3.72323088723648,3.19298316997399,3.04194382997017,3.34383417162098,3.34610590918853,2.40190347160796,2.66220549965362,2.78282789207489,3.83794324189103,3.54163873443614,3.12779833836582
"CPR12",9.51688976792249,8.49059018556482,10.545368987322,9.40211245616628,8.71537518638565,9.96693077155141,12.3009296373228,12.2426757391345,11.7344623766516,12.3096357918231,12.3452824294412,12.3038977341314,13.1050338878374,13.1035548462218,13.5403819896601,12.0474797693619,12.5424928846106,12.6241747076378
"LOC408444",5.58415075643617,5.00643268112314,3.95205394721174,5.25118887102195,5.24910396906684,6.41689039745051,3.75371149369124,3.95214715961952,3.20084957463721,3.1940870521163,3.41792000781197,3.00432160595009,2.55900226618952,2.43135552157352,2.82007682109751,4.5609594583376,3.96716860753263,3.32279345233062
"LOC410021",4.53878645466232,5.43968961966772,5.18408189037026,4.29292895549713,5.87213925245275,4.08763256009541,6.55451211053871,5.56248666937185,5.21839371107679,5.88166461932035,5.67874800996336,5.31023104176278,3.57288966842058,2.94916137137824,3.35360559133812,4.13783137173246,4.29557610310383,4.05198107241094
"LOC414002",2.57579637532908,2.65191274464578,2.76595900604575,2.18681745935711,2.82741257439886,2.79014645642231,2.66220549965362,2.87538690458646,2.73487216825608,2.6724253419715,2.95158779481475,2.85658737530124,3.26303440583379,3.00611846138338,3.64420239504157,4.12184429787638,3.75990149522539,3.65718266012842
"LOC724993",4.18697588411331,4.2290495032379,5.28832164526686,2.82842848532098,3.77262469115174,3.84237548820629,7.58519541705533,6.81019886359103,6.995959309016,6.97393265491158,7.15268032487275,6.26286533010171,6.06421462284721,5.05593312860741,6.21998162271953,5.73811928878258,5.75835648293992,5.93066638360298
"CPR3",3.98777561614291,8.03484297166894,8.62623834279749,3.06004738366994,8.83805988865365,3.0681548560643,11.3564217074226,6.31460590126222,6.24741488598326,10.5293895568169,9.04501150443365,10.3902001318367,5.5352753766208,4.29175088456027,5.0875901322559,5.52315418027008,5.62973545994184,5.11149043045687
"LOC413574",2.86532499069493,2.99476072854958,3.38418798935749,3.22989550083389,2.79514352895776,3.13979689661535,4.18245394714956,4.51051891858141,4.87386240267146,4.19605617185105,3.85897561429202,3.84679415947329,3.44757919654888,4.05006629830629,3.96707636065508,3.07382023329167,3.23863402362735,3.64143042389167
"LOC408427",6.7263816668596,6.19065436391402,6.33580121861008,6.10032593373014,6.35251137032371,6.13885541674989,5.73987509898568,5.82040875394322,6.16830105588056,4.95401014417707,5.97981957810408,5.9374150184424,5.32693276955969,5.08652903054665,4.98609232388084,5.37343941257307,5.18408189037026,5.12093248507061
"LOC551524",8.5618607083726,7.99220760094825,7.84251377673176,8.20418474366705,7.9976932260441,7.98886643217942,9.00848184673106,9.06850153340066,9.20955327854869,9.06430894808252,9.26990744052424,10.2766839228221,10.278910535847,10.0611767499026,10.1428141875623,9.85890104163553,9.65310123023055,10.0975515433681
"LOC552712",9.88483293806487,10.1434699516677,9.75227024479521,9.74451768786454,9.92159997200713,9.79857548348772,10.7629682999439,10.974095469378,11.1657147604884,10.7298450320604,10.9627680652846,11.0666401893471,10.6792328848462,10.5199507025046,10.6839297506667,10.6921359765289,10.6777874590447,10.7350567057992
"LOC412569",5.72055209160511,6.38060824927292,5.72500489976897,5.84265205200295,6.44208093756279,6.30171566913379,6.97217567223974,7.11202240727638,7.71513147253295,6.76496445087659,7.05597649771478,7.10575140073854,4.71973105674985,5.49860192316327,5.6891593577313,5.91566430267453,5.00310746215198,6.12051783412047
"LOC409231",1.64892555945312,1.29513524900082,1.53505759489484,1.8471951865894,1.81966818349646,1.50283975825593,1.26963165094044,1.14274017211608,0.989865622866287,1.01506932171765,1.30041662783687,1.27560307933685,1.78240856492737,1.80776706176642,1.4425454561053,1.95902821894369,2.12234140752612,1.87970576628229
"LOC551432",4.21295836272829,3.14094221737709,3.72683121703249,3.34752393077005,3.43015143606123,3.21381384618775,3.17232749165762,3.58339873390014,3.15412950079018,2.45785691041377,3.23112515787905,3.01863417413905,1.92865456990018,1.74243744537627,1.89530262133331,2.32250505751888,2.29395897902869,2.27917410848905
"LOC413423",4.62509511059851,3.38031386588772,4.022545364569,4.06884275453526,3.40640061182426,3.82629424549963,3.14355668413114,3.29484127140614,2.22743303803698,2.61823865559545,3.13208324796568,2.96476826967405,2.68773259475934,2.22249546730206,2.94392132655349,4.05467485703742,3.7967015711995,3.80632405739003
"LOC413416",6.36798254368052,5.82553125118962,5.82548037055194,5.40111844288067,5.4572987888258,5.35374672071372,6.73845711058839,7.22138411471554,7.14660431311372,5.96222509735962,6.66324498229012,6.47248777146274,6.11983339939563,6.02041330254419,6.09415160045022,6.65844001040012,6.37658558877973,6.34704550428883
"LOC102653941",1.76934859947786,1.55679724659274,1.29865831556452,1.96051171011902,2.14535138557262,1.49518347790833,1.08678376614207,0.22650852980868,0.173767067736707,1.2190910582462,0.992768430768924,0.926758531986465,1.72552304552903,1.82334176176314,1.80364035689067,3.00755433613827,2.21661006874244,1.5854433189362
"LOC107965624",1.07929276727285,0.585923976958601,0.885183866320351,0.605968358841458,1.35049724708413,1.02502879449152,1.14208662961753,1.40435819483331,1.23327453899093,1.17376706773671,1.76977173924945,2.25610487680918,1.06763871687536,1.44784364436209,1.58159227883601,2.58568366796481,2.1740867785504,2.16896288400693
"LOC411330",10.1474300899296,6.60968110015716,9.31038556769876,9.14836726369874,6.7995147655174,9.27266010807812,5.78636112069548,7.20770742843154,6.23739163087895,5.39238612090696,6.65715407124654,6.36259262131861,8.57426427149045,7.32472061215071,8.68722169442687,8.88714444159678,8.80295573051927,8.85548832847191
"LOC408516",9.68267863046491,9.92850357071768,9.96833559763797,9.71158438400665,9.77189052918989,9.92518351943421,10.1499706183249,10.495999888576,10.3114100195446,10.2533535048278,10.4441359210254,10.5590347803209,11.0610936986548,11.113470658629,11.1864262737351,10.3726126207964,10.4483021811281,10.7260197112423
"LOC410398",9.18079930638096,8.40191200218255,9.2583022026743,8.98074224115807,8.45528611729623,8.83291532438204,8.24725346555894,7.96365329372326,7.61005037242408,7.87326568717036,7.88052635969657,7.86491659496284,7.28525424255145,7.19236186488862,7.16306593936804,7.79390238350323,8.01758234490091,7.86917431345999
"LOC726252",8.87140320946423,5.59290547379686,8.04762563183422,7.93982013308447,6.08020994914456,7.68499401547455,5.3911146756971,6.19690206772336,4.27969414584302,4.59884157813329,4.7279204545632,4.10005254667299,3.93903846963212,3.51450103627429,4.58008516982478,5.36960607003184,4.9327226329752,4.4755388971718
"LOC408411",2.79139734815463,2.11835972595306,2.71611294212415,2.10400111032121,2.13914201914569,1.98404242609702,3.05606323201852,3.44148347958264,3.10047312069017,2.90130136195475,3.21676525564529,2.88927883370554,3.46362245685189,4.10626455633034,3.96974912828866,4.38598315929781,4.46486427203613,4.29035067472048
"LOC410288",8.01724827042708,7.59172429104211,7.56528490337485,7.81440942825093,7.52877445703328,7.30672704459035,5.95997875605798,6.16235104351618,6.04509343834495,6.35215821869146,6.13372790733314,5.80433756676121,8.33550648027117,8.17977476387861,8.31070365722511,7.98329006652673,8.27297030012486,7.95938764197162
"LOC100578998",2.34454447395471,0.524063675777211,1.63273352595054,3.48362233032349,0.786596361890807,1.6667565918848,2.19156265070076,1.0064775640712,1.06073915785768,1.97195733541501,1.69376571221778,0.710172748279662,1.34596403034287,0.124328135002202,0.303342394487331,1.22527492986957,0.425459304765355,1.30334239448733
"LOC100576555",3.04001567884788,2.9712216418545,3.68638846884762,2.35586200632929,3.06488285158485,2.79098050474205,2.97232504155715,2.21350281998392,2.79493566280354,3.42129063464513,3.09524931701902,3.02130204466611,4.43422788676627,3.66414146834568,4.33227828305693,5.03579983742326,4.06099848768388,5.2688460628732
"LOC100576546",0.211635253327149,0.327687364176047,0.417920007811965,0.180147861158429,0.264236151043547,0.435095151620097,0.187767747046025,0.153156788061421,0.144046369616707,0.0922074380970889,0.147957881387101,0.260627908126699,0.0565835283663675,0.0731347046302154,0.0328061450832415,0.191562650700756,0.314986485468515,0.0922074380970889
"LOC102655819",6.26852796509566,7.44720723478021,4.50003717098169,6.35924002552933,7.76488485683639,5.22214765766593,3.91322452933057,4.49588699761416,3.60513871287189,3.31759350462347,3.1807843910787,3.29777835515853,5.07446262070454,4.44334142580323,5.00472609358901,5.80658184262093,5.46933248979813,5.4815895698513
"LOC413527",1.44572670334998,1.49671798793518,0.503857532577429,2.17152710603881,2.11303366529989,1.55581615506164,0.680774425492461,1.22712493444993,0.48336436071335,0.289244285156642,1.07176266930009,1.07792657868507,0.685267406516842,0.771463058365651,0.814755482809874,0.723340120251171,1.31208426151475,1.03562390973072
"LOC102655714",5.26802260677727,5.95433591928083,5.17540483726113,5.41423703234832,5.96227137689323,5.15667975573886,6.69628599605783,6.65254385739768,6.61894338330183,6.59194864063968,7.02199044343651,6.68749466368914,5.34369206917902,5.57791216320201,5.49876146567185,5.50636709290306,5.11219968930066,5.1861835863061
"LOC408924",3.74867590379394,3.91437317193972,3.71852602646226,3.24929363016074,4.01916814307028,3.56108169473173,4.36974564290873,5.06082560631268,5.05662687792665,4.21839371107679,4.52813369334853,4.45061742373415,4.82832692641482,5.2097652659741,5.19286484677525,4.56431719115467,4.68291033625599,4.57313211780203
"LOC724749",7.02975102373385,7.79428588796893,6.81357599333014,7.14404636961671,7.79535785956566,7.3188952496983,7.58037917967886,6.89174725572531,7.57623490055019,7.32186497559858,7.22533277843606,6.97483901815522,6.6019044682411,6.27863530068382,6.47247152480549,6.23388806017428,6.02005765234125,5.98743456692162
"LOC724563",6.3094308781034,7.07926076202904,4.58910429797894,6.35802696016145,6.7373217155475,6.48875599499519,4.56437816856506,4.53281564410817,3.35853692349246,4.22573765346606,4.15120939288489,3.85768247561603,3.67027384000084,3.35106289894039,4.01952401259376,4.49710136055116,4.22881869049588,3.73378816862518
"LOC725041",4.42021289061078,2.12399720369191,4.54101915313356,3.90785207184596,1.66811912468643,2.88186035842123,2.17056605679207,2.69108744095189,2.2190910582462,1.77946985729517,2.633198686374,2.26963165094044,1.84599177066457,1.81966818349646,3.17440641852975,1.67536431274915,2.21505728090457,2.30334239448733
"LOC724773",1.65306001710456,1.10634831950515,1.47092725747513,0.806530289259566,1.31324585178756,1.62246186738273,1.09558690799772,0.756169328139299,1.35501626421955,1.32481060342048,2.11703005301019,0.790772037862,1.05727696507325,0.752748591407134,0.417920007811965,0.949348164288563,0.820485342986379,0.720716242521131
"TRNAS-CGA",2.92903347864586,3.30553283223929,3.46231412717042,1.37239496523802,3.46923479366766,3.97232504155715,6.05697362752505,6.10454633862346,6.26243315763135,4.51633038682594,5.73063995591679,5.8252513854735,2.11603199344711,1.96532254836725,1.53655029553591,1.57191946324556,4.2893180708639,4.40238110612346
"LOC113219195",2.8149605130157,3.43336010024935,2.43001758672766,1.48748634934854,2.30742852519225,3.73085729473023,5.29748491571057,7.28840470702377,6.46936505370484,4.54448538623609,6.33517594445264,6.82150614189749,4.02511740940147,4.71221057016548,4.53592852461697,4.64431777833758,4.60430858952597,5.41257831454289
